5.251700800000000000e+07,-1.071293945312500000e+04,-1.897474375000000000e+05,-1.703696679687500000e+04,-2.683720092773437500e+02
5.243146800000000000e+07,-1.496868457031250000e+04,-2.021412812500000000e+05,-1.016371679687500000e+04,-2.798970336914062500e+02
5.251401200000000000e+07,-1.266554101562500000e+04,-2.426660156250000000e+05,-1.423062500000000000e+04,-3.838600463867187500e+02
5.251058400000000000e+07,-1.062987109375000000e+04,-1.958465312500000000e+05,-1.730982617187500000e+04,-2.581694946289062500e+02
5.243647200000000000e+07,-1.475602343750000000e+04,-2.025702343750000000e+05,-1.032024902343750000e+04,-2.884547424316406250e+02
5.251324800000000000e+07,-1.282463964843750000e+04,-2.333187500000000000e+05,-1.353846289062500000e+04,-3.853287048339843750e+02
5.250934800000000000e+07,-1.084664550781250000e+04,-1.930668906250000000e+05,-1.716719140625000000e+04,-2.653118896484375000e+02
5.243637200000000000e+07,-1.509317480468750000e+04,-2.007947343750000000e+05,-1.019623535156250000e+04,-2.808313903808593750e+02
5.251486800000000000e+07,-1.289259082031250000e+04,-2.395899375000000000e+05,-1.380716503906250000e+04,-3.810317993164062500e+02
5.250990400000000000e+07,-1.107760546875000000e+04,-1.921293593750000000e+05,-1.711005859375000000e+04,-2.673042602539062500e+02
5.243365600000000000e+07,-1.486257910156250000e+04,-1.980244843750000000e+05,-1.021720996093750000e+04,-2.811869506835937500e+02
5.251090400000000000e+07,-1.267485546875000000e+04,-2.378468437500000000e+05,-1.369837695312500000e+04,-3.790592956542968750e+02
5.251144800000000000e+07,-1.073683496093750000e+04,-1.950182500000000000e+05,-1.715306054687500000e+04,-2.591188049316406250e+02
5.243872000000000000e+07,-1.496383593750000000e+04,-2.041002500000000000e+05,-1.017900390625000000e+04,-2.807777099609375000e+02
5.251350000000000000e+07,-1.297802246093750000e+04,-2.419844375000000000e+05,-1.370473144531250000e+04,-3.808086853027343750e+02
5.250065200000000000e+07,-1.089628027343750000e+04,-1.883221562500000000e+05,-1.740211328125000000e+04,-2.688588256835937500e+02
5.243294000000000000e+07,-1.484614160156250000e+04,-2.003162656250000000e+05,-1.039354394531250000e+04,-2.887452697753906250e+02
5.251665200000000000e+07,-1.259939746093750000e+04,-2.327346250000000000e+05,-1.382831542968750000e+04,-3.834588623046875000e+02
5.250340400000000000e+07,-1.067255273437500000e+04,-1.921234687500000000e+05,-1.736403320312500000e+04,-2.617386779785156250e+02
5.243350000000000000e+07,-1.494638085937500000e+04,-2.014744687500000000e+05,-1.012587402343750000e+04,-2.813760986328125000e+02
5.251627200000000000e+07,-1.273770703125000000e+04,-2.361698437500000000e+05,-1.392247460937500000e+04,-3.829805908203125000e+02
5.251935600000000000e+07,-1.088754492187500000e+04,-1.957300156250000000e+05,-1.691743945312500000e+04,-2.660584106445312500e+02
5.243726000000000000e+07,-1.465502832031250000e+04,-2.034252343750000000e+05,-1.007668847656250000e+04,-2.827813415527343750e+02
5.251322800000000000e+07,-1.242338671875000000e+04,-2.393901406250000000e+05,-1.410259570312500000e+04,-3.863248596191406250e+02
5.249480800000000000e+07,-1.044594531250000000e+04,-1.910424062500000000e+05,-1.748071484375000000e+04,-2.615925292968750000e+02
5.243506000000000000e+07,-1.467344140625000000e+04,-2.047053593750000000e+05,-1.025849609375000000e+04,-2.898608703613281250e+02
5.252028800000000000e+07,-1.253614062500000000e+04,-2.425374687500000000e+05,-1.400123535156250000e+04,-3.855906066894531250e+02
5.250600400000000000e+07,-1.067755468750000000e+04,-1.897933750000000000e+05,-1.726514062500000000e+04,-2.700852661132812500e+02
5.243170000000000000e+07,-1.495036718750000000e+04,-2.002036718750000000e+05,-1.021504882812500000e+04,-2.859074401855468750e+02
5.251809600000000000e+07,-1.255738671875000000e+04,-2.366135000000000000e+05,-1.415548925781250000e+04,-3.855252380371093750e+02
5.249507200000000000e+07,-1.063802343750000000e+04,-1.934134062500000000e+05,-1.745680468750000000e+04,-2.645072631835937500e+02
5.243218000000000000e+07,-1.482101855468750000e+04,-1.973127812500000000e+05,-1.018841796875000000e+04,-2.861859436035156250e+02
5.251796400000000000e+07,-1.250638574218750000e+04,-2.385684843750000000e+05,-1.382313183593750000e+04,-3.843581542968750000e+02
5.251006000000000000e+07,-1.097515234375000000e+04,-1.879060781250000000e+05,-1.699092382812500000e+04,-2.658171386718750000e+02
5.243624000000000000e+07,-1.460818554687500000e+04,-2.043974062500000000e+05,-1.024344238281250000e+04,-2.839617309570312500e+02
5.251359200000000000e+07,-1.254223535156250000e+04,-2.410006093750000000e+05,-1.425198437500000000e+04,-3.784830017089843750e+02
5.251250000000000000e+07,-1.088363378906250000e+04,-1.898764375000000000e+05,-1.710682812500000000e+04,-2.668989868164062500e+02
5.243431200000000000e+07,-1.458555566406250000e+04,-2.033842343750000000e+05,-1.032339550781250000e+04,-2.868812561035156250e+02
5.251438000000000000e+07,-1.239648437500000000e+04,-2.368293281250000000e+05,-1.416220703125000000e+04,-3.859448547363281250e+02
5.251466000000000000e+07,-1.124101367187500000e+04,-1.939254062500000000e+05,-1.680765039062500000e+04,-2.654565124511718750e+02
5.243956000000000000e+07,-1.479145214843750000e+04,-1.997977500000000000e+05,-1.013687890625000000e+04,-2.775651245117187500e+02
5.251105600000000000e+07,-1.264914062500000000e+04,-2.419607343750000000e+05,-1.402760449218750000e+04,-3.767769470214843750e+02
5.252152400000000000e+07,-1.117676171875000000e+04,-1.918287500000000000e+05,-1.681156250000000000e+04,-2.668894653320312500e+02
5.243694000000000000e+07,-1.487621484375000000e+04,-2.006035625000000000e+05,-1.022229687500000000e+04,-2.779753112792968750e+02
5.251050800000000000e+07,-1.270120214843750000e+04,-2.376904375000000000e+05,-1.412508789062500000e+04,-3.798234558105468750e+02
5.250963600000000000e+07,-1.066184472656250000e+04,-1.916915625000000000e+05,-1.717806640625000000e+04,-2.642295227050781250e+02
5.243459600000000000e+07,-1.472981250000000000e+04,-2.045334218750000000e+05,-1.016883691406250000e+04,-2.840746459960937500e+02
5.251592800000000000e+07,-1.253504785156250000e+04,-2.417744062500000000e+05,-1.412077246093750000e+04,-3.854386596679687500e+02
5.250620000000000000e+07,-1.077285351562500000e+04,-1.905324843750000000e+05,-1.731515039062500000e+04,-2.662475585937500000e+02
5.243286800000000000e+07,-1.483792871093750000e+04,-2.013136718750000000e+05,-1.028148730468750000e+04,-2.861434936523437500e+02
5.251551200000000000e+07,-1.261831250000000000e+04,-2.349591406250000000e+05,-1.388562402343750000e+04,-3.845739440917968750e+02
5.250967600000000000e+07,-1.093567187500000000e+04,-1.931571406250000000e+05,-1.709347460937500000e+04,-2.619495849609375000e+02
5.244133600000000000e+07,-1.466195605468750000e+04,-2.062830781250000000e+05,-1.033851171875000000e+04,-2.860085144042968750e+02
5.251433600000000000e+07,-1.269805664062500000e+04,-2.429345781250000000e+05,-1.381699707031250000e+04,-3.822419738769531250e+02
5.250377200000000000e+07,-1.087000878906250000e+04,-1.916016406250000000e+05,-1.731320898437500000e+04,-2.690513916015625000e+02
5.243277200000000000e+07,-1.483158593750000000e+04,-1.990852812500000000e+05,-1.023431640625000000e+04,-2.866014709472656250e+02
5.251592400000000000e+07,-1.250450390625000000e+04,-2.340826718750000000e+05,-1.383757714843750000e+04,-3.846060485839843750e+02
5.251138400000000000e+07,-1.121696875000000000e+04,-1.927301250000000000e+05,-1.717285742187500000e+04,-2.719465942382812500e+02
5.243610400000000000e+07,-1.461842773437500000e+04,-2.026630781250000000e+05,-1.031789843750000000e+04,-2.871630859375000000e+02
5.251288800000000000e+07,-1.231486718750000000e+04,-2.358867343750000000e+05,-1.363828808593750000e+04,-3.875813293457031250e+02
5.250581600000000000e+07,-1.070430566406250000e+04,-1.876152656250000000e+05,-1.723475781250000000e+04,-2.672255859375000000e+02
5.243261600000000000e+07,-1.478764550781250000e+04,-2.030623750000000000e+05,-1.029254296875000000e+04,-2.868067626953125000e+02
5.251609200000000000e+07,-1.261609863281250000e+04,-2.397540625000000000e+05,-1.410789648437500000e+04,-3.821360473632812500e+02
5.250332000000000000e+07,-1.047130859375000000e+04,-1.890588125000000000e+05,-1.747320117187500000e+04,-2.678810119628906250e+02
5.242959200000000000e+07,-1.472326953125000000e+04,-2.030708593750000000e+05,-1.028618066406250000e+04,-2.913984375000000000e+02
5.251876800000000000e+07,-1.240841894531250000e+04,-2.342792656250000000e+05,-1.405799707031250000e+04,-3.900482177734375000e+02
5.250404000000000000e+07,-1.087111035156250000e+04,-1.880440781250000000e+05,-1.724974023437500000e+04,-2.686189880371093750e+02
5.243437600000000000e+07,-1.481364160156250000e+04,-2.030584218750000000e+05,-1.029680957031250000e+04,-2.857175292968750000e+02
5.251696800000000000e+07,-1.255985253906250000e+04,-2.388167656250000000e+05,-1.408660937500000000e+04,-3.829208068847656250e+02
5.250570800000000000e+07,-1.069991015625000000e+04,-1.912037343750000000e+05,-1.734299414062500000e+04,-2.662766723632812500e+02
5.243404000000000000e+07,-1.482746386718750000e+04,-2.037452031250000000e+05,-1.027777929687500000e+04,-2.866609497070312500e+02
5.251654400000000000e+07,-1.260550878906250000e+04,-2.395603906250000000e+05,-1.383617187500000000e+04,-3.863974609375000000e+02
5.251581200000000000e+07,-1.070156054687500000e+04,-1.912764375000000000e+05,-1.708496484375000000e+04,-2.661505432128906250e+02
5.243350800000000000e+07,-1.482420800781250000e+04,-2.013044843750000000e+05,-1.031477441406250000e+04,-2.866455993652343750e+02
5.251418000000000000e+07,-1.266426953125000000e+04,-2.361132187500000000e+05,-1.408151562500000000e+04,-3.849564819335937500e+02
5.251368800000000000e+07,-1.061740527343750000e+04,-1.956753125000000000e+05,-1.700022265625000000e+04,-2.628940429687500000e+02
5.243802400000000000e+07,-1.460744140625000000e+04,-2.051131875000000000e+05,-1.008764453125000000e+04,-2.858515625000000000e+02
5.251533600000000000e+07,-1.249841601562500000e+04,-2.444528906250000000e+05,-1.411051269531250000e+04,-3.852810974121093750e+02
5.251910400000000000e+07,-1.096613867187500000e+04,-1.928838750000000000e+05,-1.703803320312500000e+04,-2.698277893066406250e+02
5.243333600000000000e+07,-1.461048925781250000e+04,-2.013692812500000000e+05,-1.027173144531250000e+04,-2.864133911132812500e+02
5.251259200000000000e+07,-1.230063867187500000e+04,-2.339614843750000000e+05,-1.402423437500000000e+04,-3.893204956054687500e+02
5.251748800000000000e+07,-1.082195898437500000e+04,-1.938188437500000000e+05,-1.703326757812500000e+04,-2.685619506835937500e+02
5.243785600000000000e+07,-1.493041406250000000e+04,-2.035011406250000000e+05,-1.027242968750000000e+04,-2.850520324707031250e+02
5.251640800000000000e+07,-1.263507324218750000e+04,-2.387898906250000000e+05,-1.407416406250000000e+04,-3.882669372558593750e+02
5.250527600000000000e+07,-1.049045312500000000e+04,-1.960790937500000000e+05,-1.723879882812500000e+04,-2.604055480957031250e+02
5.243504000000000000e+07,-1.475863183593750000e+04,-1.998126406250000000e+05,-1.016220214843750000e+04,-2.862077331542968750e+02
5.251676400000000000e+07,-1.260129199218750000e+04,-2.402083281250000000e+05,-1.397569433593750000e+04,-3.853171081542968750e+02
5.250527600000000000e+07,-1.054476367187500000e+04,-1.917399062500000000e+05,-1.726484375000000000e+04,-2.629602050781250000e+02
5.243696400000000000e+07,-1.474748242187500000e+04,-2.065521093750000000e+05,-1.022440234375000000e+04,-2.868972167968750000e+02
5.251893200000000000e+07,-1.259056445312500000e+04,-2.430942343750000000e+05,-1.413687109375000000e+04,-3.864826660156250000e+02
5.251086800000000000e+07,-1.085509960937500000e+04,-1.920905625000000000e+05,-1.715214843750000000e+04,-2.621539306640625000e+02
5.243421600000000000e+07,-1.486797851562500000e+04,-2.006707031250000000e+05,-1.020601757812500000e+04,-2.802306823730468750e+02
5.251258800000000000e+07,-1.274847558593750000e+04,-2.376250937500000000e+05,-1.391545898437500000e+04,-3.810353088378906250e+02
5.251529600000000000e+07,-1.090274316406250000e+04,-1.942553437500000000e+05,-1.703678906250000000e+04,-2.661952514648437500e+02
5.243840000000000000e+07,-1.489670507812500000e+04,-2.045024687500000000e+05,-1.014642578125000000e+04,-2.806477050781250000e+02
5.251513600000000000e+07,-1.263693652343750000e+04,-2.417840312500000000e+05,-1.401350488281250000e+04,-3.856173095703125000e+02
5.251336800000000000e+07,-1.105782226562500000e+04,-1.907116093750000000e+05,-1.696194140625000000e+04,-2.765831298828125000e+02
5.243166000000000000e+07,-1.485976757812500000e+04,-1.973794687500000000e+05,-1.013917285156250000e+04,-2.833499145507812500e+02
5.251353200000000000e+07,-1.237975585937500000e+04,-2.393465312500000000e+05,-1.409151757812500000e+04,-3.824845275878906250e+02
5.250346800000000000e+07,-1.053255859375000000e+04,-1.883618125000000000e+05,-1.732709765625000000e+04,-2.697392578125000000e+02
5.243143200000000000e+07,-1.476212695312500000e+04,-2.034643281250000000e+05,-1.031373925781250000e+04,-2.892988281250000000e+02
5.251919600000000000e+07,-1.242400292968750000e+04,-2.436826093750000000e+05,-1.418639843750000000e+04,-3.879505920410156250e+02
5.250490400000000000e+07,-1.091166210937500000e+04,-1.879976718750000000e+05,-1.716424804687500000e+04,-2.759310302734375000e+02
5.243291600000000000e+07,-1.498958203125000000e+04,-2.015886250000000000e+05,-1.012608789062500000e+04,-2.818797302246093750e+02
5.251974000000000000e+07,-1.237729003906250000e+04,-2.420997031250000000e+05,-1.438944628906250000e+04,-3.853760375976562500e+02
5.250232400000000000e+07,-1.074772167968750000e+04,-1.858287656250000000e+05,-1.743907421875000000e+04,-2.692033386230468750e+02
5.243145600000000000e+07,-1.469447656250000000e+04,-2.045806250000000000e+05,-1.045558593750000000e+04,-2.900246887207031250e+02
5.251815200000000000e+07,-1.241082128906250000e+04,-2.369173281250000000e+05,-1.407920019531250000e+04,-3.883577880859375000e+02
5.251406800000000000e+07,-1.093700585937500000e+04,-1.899075000000000000e+05,-1.697303320312500000e+04,-2.666763305664062500e+02
5.243837200000000000e+07,-1.474655273437500000e+04,-2.061550156250000000e+05,-1.025632519531250000e+04,-2.822121887207031250e+02
5.251602000000000000e+07,-1.253614062500000000e+04,-2.430943906250000000e+05,-1.435587304687500000e+04,-3.841603393554687500e+02
5.250677200000000000e+07,-1.079334765625000000e+04,-1.892753125000000000e+05,-1.719892578125000000e+04,-2.684733886718750000e+02
5.243123200000000000e+07,-1.472728222656250000e+04,-2.002427343750000000e+05,-1.023522753906250000e+04,-2.854826354980468750e+02
5.251510800000000000e+07,-1.244413281250000000e+04,-2.383090937500000000e+05,-1.411566992187500000e+04,-3.835144958496093750e+02
