9.171867714030668139e-05,-2.658654237166047096e-03,-3.835703134536743164e-01,-4.960110038518905640e-02,-1.356982742436230183e-03,-1.515472400933504105e-02,5.778813934326171875e+01,-1.483692741394042969e+01,1.479965168982744217e-03
1.535382034489884973e-04,-2.235016319900751114e-03,-1.671007573604583740e-01,-3.796210885047912598e-02,4.022382199764251709e-04,-1.311939116567373276e-02,2.775209045410156250e+01,2.393407249450683594e+01,8.000671863555908203e-03
-4.510182887315750122e-03,-3.296657465398311615e-03,4.873784631490707397e-02,-2.875210531055927277e-02,8.361633808817714453e-05,-2.287118136882781982e-02,-4.324178695678710938e+01,1.217228889465332031e+00,6.757446564733982086e-03
-1.730905147269368172e-03,-2.906745066866278648e-03,-3.089410960674285889e-01,-4.994141682982444763e-02,-1.712502446025609970e-03,-1.907193474471569061e-02,3.690710067749023438e+01,-2.496677207946777344e+01,-1.075920090079307556e-02
3.515122079988941550e-05,-2.091920701786875725e-03,-1.276251375675201416e-01,-3.787490725517272949e-02,5.779011989943683147e-04,-1.308397389948368073e-02,2.431207847595214844e+01,2.958144378662109375e+01,2.371384762227535248e-03
7.588892476633191109e-04,-2.050487324595451355e-03,-1.664757281541824341e-01,-3.749705851078033447e-02,6.783542921766638756e-04,-1.160394027829170227e-02,3.272153854370117188e+01,3.188956832885742188e+01,9.429760277271270752e-03
-8.388558053411543369e-04,-2.559504471719264984e-03,-2.733806371688842773e-01,-4.759505763649940491e-02,-1.037242473103106022e-03,-1.653894037008285522e-02,3.965344238281250000e+01,-7.141663074493408203e+00,-8.284861221909523010e-03
-6.491650710813701153e-04,-2.636279212310910225e-03,-3.213856220245361328e-01,-4.920985549688339233e-02,-1.299466937780380249e-03,-1.647772267460823059e-02,4.669459915161132812e+01,-1.321225261688232422e+01,-6.502423435449600220e-03
-1.928670215420424938e-03,-3.067218931391835213e-03,-3.845716714859008789e-01,-5.488933995366096497e-02,-2.439917065203189850e-03,-2.022725343704223633e-02,4.714344406127929688e+01,-4.069564819335937500e+01,-1.598309539258480072e-02
-3.780349856242537498e-03,-3.435401013121008873e-03,-1.930078268051147461e-01,-4.288777709007263184e-02,-1.599743030965328217e-03,-2.316220290958881378e-02,-2.816657423973083496e-01,-3.150026130676269531e+01,-4.388997796922922134e-03
-1.750609721057116985e-03,-3.010250860825181007e-03,-2.952591776847839355e-01,-4.694702103734016418e-02,-1.509898924268782139e-03,-1.898779161274433136e-02,3.115611267089843750e+01,-2.312413597106933594e+01,-2.769804326817393303e-03
-1.588440500199794769e-03,-2.922340063378214836e-03,-2.218297570943832397e-01,-4.107672348618507385e-02,-7.682722643949091434e-04,-1.793364994227886200e-02,1.922122955322265625e+01,-8.384065628051757812e+00,5.880514159798622131e-03
-5.596854258328676224e-03,-3.693328239023685455e-03,-1.232210919260978699e-01,-4.343444481492042542e-02,-1.989072188735008240e-03,-2.710592187941074371e-02,-2.050625991821289062e+01,-4.240661621093750000e+01,-1.659333519637584686e-02
