-1.330865472555160522e-01,9.335207939147949219e-02,-1.021898984909057617e+00,3.521497845649719238e-01,1.394884586334228516e-01,3.334793495014309883e-03,1.223434638977050781e+01,1.284368896484375000e+01,1.925856620073318481e-01
-5.184751003980636597e-02,4.950730130076408386e-03,-3.666034042835235596e-01,-1.319666206836700439e-01,5.272109434008598328e-02,7.391115104837808758e-06,2.732697725296020508e+00,-1.954249143600463867e+00,5.433568358421325684e-02
-1.289429701864719391e-02,-9.955220855772495270e-03,-5.720497369766235352e-01,2.166417241096496582e-02,7.981885969638824463e-02,-3.206569817848503590e-04,2.148290157318115234e+00,3.503106355667114258e+00,8.047349750995635986e-02
1.735222488641738892e-01,-2.140679806470870972e-01,9.546983838081359863e-01,-1.242790699005126953e+00,-1.419506520032882690e-01,-8.897855877876281738e-03,-2.245062446594238281e+01,-3.202793121337890625e+01,-2.656183838844299316e-01
2.208002507686614990e-01,-2.495339363813400269e-01,1.034518480300903320e+00,-1.189841747283935547e+00,-1.366439163684844971e-01,-9.379370138049125671e-03,-2.354771041870117188e+01,-3.252916717529296875e+01,-2.723348736763000488e-01
-3.202767670154571533e-02,-9.746110066771507263e-03,-3.369764387607574463e-01,-2.110852450132369995e-01,4.047656059265136719e-02,-8.612253004685044289e-04,3.023761510848999023e-01,-2.848544597625732422e+00,3.330665454268455505e-02
-1.547136753797531128e-01,1.166290044784545898e-01,-1.193222641944885254e+00,1.775086820125579834e-01,1.188682913780212402e-01,2.257913816720247269e-03,8.957521438598632812e+00,1.446135711669921875e+01,1.741953194141387939e-01
1.542795300483703613e-01,-2.015431672334671021e-01,9.589708447456359863e-01,-1.180230617523193359e+00,-1.329537332057952881e-01,-8.068444207310676575e-03,-2.014639091491699219e+01,-3.188112831115722656e+01,-2.492146939039230347e-01
8.217111974954605103e-02,-1.247828602790832520e-01,4.107107222080230713e-01,-5.774235725402832031e-01,-3.190081194043159485e-02,-3.911986947059631348e-03,-8.168817520141601562e+00,-1.807705879211425781e+01,-9.654394537210464478e-02
5.385745689272880554e-02,-8.687757700681686401e-02,4.684401303529739380e-02,-5.367100238800048828e-01,-1.661419495940208435e-02,-3.905610414221882820e-03,-8.210218429565429688e+00,-1.135165500640869141e+01,-6.572969257831573486e-02
-2.795149758458137512e-02,-2.241169475018978119e-02,-1.483396738767623901e-01,-3.276877701282501221e-01,1.888263598084449768e-02,-1.256739720702171326e-03,-9.172110557556152344e-01,-7.179660797119140625e+00,2.895489800721406937e-03
-1.300051510334014893e-01,1.014031618833541870e-01,-1.213274836540222168e+00,3.919846415519714355e-01,1.500735133886337280e-01,3.071816870942711830e-03,1.156221199035644531e+01,1.674264335632324219e+01,2.072403430938720703e-01
-7.551497966051101685e-02,3.312581777572631836e-02,-6.040657162666320801e-01,-9.108015149831771851e-02,6.478558480739593506e-02,2.159152936656028032e-04,3.270452022552490234e+00,2.476791381835937500e+00,7.845551520586013794e-02
